Reaction Name,cost,Macromolecule ID,Macromolecule stoichiometry,EC number,turnover number
R_PGPP161_duplicate_2,173.0,b0418,1.0,not found,0
R_PGPP161pp,173.0,b0418,1.0,3.1.3.2,66.68907528600917
R_PGPP161pp_duplicate_2,254.0,b1278,1.0,not found,0
R_PGPP180,173.0,b0418,1.0,3.1.3.2,66.68907528600917
R_PGPP180_duplicate_2,254.0,b1278,1.0,not found,0
R_PGPP180pp,173.0,b0418,1.0,3.1.3.2,66.68907528600917
R_PGPP180pp_duplicate_2,254.0,b1278,1.0,not found,0
R_PGPP181,254.0,b1278,1.0,3.1.3.2,66.68907528600917
R_PGPP181_duplicate_2,173.0,b0418,1.0,not found,0
R_PGPP181pp,173.0,b0418,1.0,3.1.3.2,66.68907528600917
R_PGPP181pp_duplicate_2,254.0,b1278,1.0,not found,0
R_PGSA120,182.0,b1912,1.0,2.7.8.5,66.68907528600917
R_PGSA140,182.0,b1912,1.0,not found,0
R_PGSA141,182.0,b1912,1.0,not found,0
R_PGSA160,182.0,b1912,1.0,2.7.8.5,66.68907528600917
R_PGSA161,182.0,b1912,1.0,2.7.8.5,66.68907528600917
R_PGSA180,182.0,b1912,1.0,2.7.8.5,66.68907528600917
R_PGSA181,182.0,b1912,1.0,2.7.8.5,66.68907528600917
R_PHEMEabcpp,69.0,b2198,1.0,3.6.3.4,0
R_PHETA1,794.0,b0928,2.0,2.6.1.9,1.1731302063099633
R_PHETA1_duplicate_2,796.0,b4054,2.0,not found,0
R_PHETA1_duplicate_3,1860.0,b3770,6.0,not found,0
R_PHETRS,1594.0,b1713,2.0,6.1.1.2,8.901123524589467
R_PHEt2rpp,457.0,b0112,1.0,not found,0
R_PHEt2rpp_duplicate_2,293.0,b1473,1.0,not found,0
R_PHEt2rpp_duplicate_3,458.0,b0576,1.0,not found,0
R_PHEtex,1131.0,b1377,3.0,not found,0
R_PHEtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_PHEtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PHEtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_PHYTSpp,432.0,b0980,1.0,not found,0
R_PIt2rpp,499.0,b2987,1.0,not found,0
R_PIt2rpp_duplicate_2,499.0,b3493,1.0,not found,0
R_PItex,1131.0,b1377,3.0,not found,0
R_PItex_duplicate_2,1053.0,b0241,3.0,not found,0
R_PItex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PItex_duplicate_4,1101.0,b2215,3.0,not found,0
R_PIuabcpp,319.0,b3727,1.0,3.6.3.2,0
R_PLIPA1A120pp,580.0,b3821,2.0,3.1.1.3,0
R_PLIPA1A140pp,580.0,b3821,2.0,3.1.1.3,0
R_PLIPA1A141pp,580.0,b3821,2.0,3.1.1.3,0
R_PLIPA1A160pp,580.0,b3821,2.0,3.1.1.3,0
R_PLIPA1A161pp,580.0,b3821,2.0,not found,0
R_PLIPA1A180pp,580.0,b3821,2.0,3.1.1.3,0
R_PLIPA1A181pp,580.0,b3821,2.0,not found,0
R_PLIPA1E120pp,580.0,b3821,2.0,not found,0
R_PLIPA1E140pp,580.0,b3821,2.0,not found,0
R_PLIPA1E141pp,580.0,b3821,2.0,not found,0
R_PLIPA1E160pp,580.0,b3821,2.0,3.1.1.3,0
R_PLIPA1E161pp,580.0,b3821,2.0,not found,0
R_PLIPA1E180pp,580.0,b3821,2.0,3.1.1.3,0
R_PLIPA1E181pp,580.0,b3821,2.0,not found,0
R_PLIPA1G120pp,580.0,b3821,2.0,not found,0
R_PLIPA1G140pp,580.0,b3821,2.0,not found,0
R_PLIPA1G141pp,580.0,b3821,2.0,not found,0
R_PLIPA1G160pp,580.0,b3821,2.0,not found,0
R_PLIPA1G161pp,580.0,b3821,2.0,not found,0
R_PLIPA1G180pp,580.0,b3821,2.0,not found,0
R_PLIPA1G181pp,580.0,b3821,2.0,not found,0
R_PLIPA2A120pp,580.0,b3821,2.0,3.1.1.4,20.406557234232565
R_PLIPA2A140pp,580.0,b3821,2.0,3.1.1.4,20.406557234232565
R_PLIPA2A141pp,580.0,b3821,2.0,3.1.1.4,20.406557234232565
R_PLIPA2A160pp,580.0,b3821,2.0,3.1.1.4,20.406557234232565
R_PLIPA2A161pp,580.0,b3821,2.0,not found,0
R_PLIPA2A180pp,580.0,b3821,2.0,3.1.1.4,20.406557234232565
R_PLIPA2A181pp,580.0,b3821,2.0,not found,0
R_PLIPA2E120pp,580.0,b3821,2.0,not found,0
R_PLIPA2E140pp,580.0,b3821,2.0,not found,0
R_PLIPA2E141pp,580.0,b3821,2.0,not found,0
R_PLIPA2E160pp,580.0,b3821,2.0,not found,0
R_PLIPA2E161pp,580.0,b3821,2.0,not found,0
R_PLIPA2E180pp,580.0,b3821,2.0,not found,0
R_PLIPA2E181pp,580.0,b3821,2.0,not found,0
R_PLIPA2G120pp,580.0,b3821,2.0,not found,0
R_PLIPA2G140pp,580.0,b3821,2.0,not found,0
R_PLIPA2G141pp,580.0,b3821,2.0,not found,0
R_PLIPA2G160pp,580.0,b3821,2.0,not found,0
R_PLIPA2G161pp,580.0,b3821,2.0,not found,0
R_PLIPA2G180pp,580.0,b3821,2.0,not found,0
R_PLIPA2G181pp,580.0,b3821,2.0,not found,0
R_PMANM,457.0,b2048,1.0,5.4.2.8,2.4349903474543737
R_PMEACPE,256.0,b3412,1.0,3.1.1.8,0
R_PMPK,266.0,b2103,1.0,2.7.4.7,0.07517470384269284
R_PNTK,316.0,b3974,1.0,2.7.1.3,0
R_PNTOt4pp,483.0,b3258,1.0,not found,0
R_PNTOtex,1131.0,b1377,3.0,not found,0
R_PNTOtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_PNTOtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PNTOtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_POAACR,384.0,b1010,3.0,not found,0
R_POR5,177.0,b0684,1.0,not found,0
R_POR5_duplicate_2,174.0,b2895,1.0,not found,0
R_POX,2300.0,b0871,4.0,not found,0
R_PPA,1062.0,b4226,6.0,3.6.1.1,79.13980969143041
R_PPA_duplicate_2,254.0,b2744,1.0,not found,0
R_PPA_duplicate_3,1028.0,b2502,2.0,not found,0
R_PPA2,1028.0,b2502,2.0,3.6.1.2,0
R_PPA2_duplicate_2,254.0,b2744,1.0,not found,0
R_PPAKr,806.0,b3115,2.0,2.7.2.1,393.600241555474
R_PPALtex,1131.0,b1377,3.0,not found,0
R_PPALtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_PPALtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PPALtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_PPAt4pp,1004.0,b1015,2.0,not found,0
R_PPAtex,1101.0,b2215,3.0,not found,0
R_PPAtex_duplicate_2,1131.0,b1377,3.0,not found,0
R_PPAtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PPAtex_duplicate_4,1053.0,b0241,3.0,not found,0
R_PPBNGS,2600.0,b0369,8.0,4.2.1.2,67.04734968279973
R_PPC,3536.0,b3956,4.0,4.1.1.3,0
R_PPCDC,4896.0,b3639,12.0,4.1.1.3,0
R_PPCK,541.0,b3403,1.0,4.1.1.4,0
R_PPCSCT,492.0,b2920,1.0,2.8.3.1,0
R_PPGPPDP,703.0,b3650,1.0,3.1.7.2,2.9699999999999998
R_PPK2,2756.0,b2501,4.0,not found,0
R_PPK,2756.0,b2501,4.0,not found,0
R_PPM,409.0,b3380,1.0,5.4.2.7,101.41991914806476
R_PPM_duplicate_2,408.0,b4383,1.0,not found,0
R_PPM2,408.0,b4383,1.0,5.4.2.7,101.41991914806476
R_PPNCL2,4896.0,b3639,12.0,6.3.2.5,0.8546344247688599
R_PPND,746.0,b2600,2.0,1.3.1.1,0.4616671700824737
R_PPNDH,772.0,b2599,2.0,4.2.1.9,5.1774938199362035
R_PPPGO,724.0,b3850,4.0,1.3.3.4,0.124
R_PPPGO3,724.0,b3850,4.0,1.3.3.4,0.124
R_PPPNDO,106.0,b2540,1.0,1.14.12,0.124
R_PPPNt2rpp,379.0,b2536,1.0,not found,0
R_PPPNtex,1131.0,b1377,3.0,not found,0
R_PPPNtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_PPPNtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PPPNtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_PPS,1586.0,b1702,2.0,2.7.9.2,0.3558735213812761
R_PPTHpp,948.0,b0383,2.0,not found,0
R_PPTtex,1131.0,b1377,3.0,not found,0
R_PPTtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_PPTtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PPTtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_PRAGSr,430.0,b4005,1.0,6.3.4.1,0
R_PRAIS,690.0,b2499,2.0,6.3.3.1,0.3558735213812761
R_PRAIi,453.0,b1262,1.0,5.3.1.2,0
R_PRAMPC,203.0,b2026,1.0,3.5.4.1,21.600422174071127
R_PRASCSi,711.0,b2476,3.0,6.3.2.6,13.600208682517769
R_PRATPP,203.0,b2026,1.0,3.6.1.3,0.5716642371182581
R_PRFGS,1295.0,b2557,1.0,6.3.5.3,0.05000000000000001
R_PRMICI,245.0,b2024,1.0,5.3.1.1,1955.6453131680673
R_PROD2,2642.0,b1014,2.0,1.5.99.,1955.6453131680673
R_PROGLYabcpp,327.0,b3541,1.0,not found,0
R_PROGLYtex,1131.0,b1377,3.0,not found,0
R_PROGLYtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_PROGLYtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PROGLYtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_PROTRS,1144.0,b0194,2.0,6.1.1.1,0.5354524877928579
R_PROabcpp,708.0,b2678,2.0,not found,0
R_PROt2rpp,500.0,b4111,1.0,not found,0
R_PROt4pp,1004.0,b1015,2.0,not found,0
R_PROtex,1053.0,b0241,3.0,not found,0
R_PROtex_duplicate_2,1131.0,b1377,3.0,not found,0
R_PROtex_duplicate_3,1101.0,b2215,3.0,not found,0
R_PROtex_duplicate_4,1086.0,b0929,3.0,not found,0
R_PRPPS,1902.0,b1207,6.0,2.7.6.1,169.34067154825578
R_PSCLYSt2pp,445.0,b3370,1.0,not found,0
R_PSCLYStex,1053.0,b0241,3.0,not found,0
R_PSCLYStex_duplicate_2,1101.0,b2215,3.0,not found,0
R_PSCLYStex_duplicate_3,1131.0,b1377,3.0,not found,0
R_PSCLYStex_duplicate_4,1086.0,b0929,3.0,not found,0
R_PSCVT,427.0,b0908,1.0,2.5.1.1,0
R_PSD120,323.0,b4160,1.0,4.1.1.6,0
R_PSD140,323.0,b4160,1.0,not found,0
R_PSD141,323.0,b4160,1.0,not found,0
R_PSD160,323.0,b4160,1.0,4.1.1.6,0
R_PSD161,323.0,b4160,1.0,4.1.1.6,0
R_PSD180,323.0,b4160,1.0,4.1.1.6,0
R_PSD181,323.0,b4160,1.0,4.1.1.6,0
R_PSERT,726.0,b0907,2.0,2.6.1.5,30.412071827784636
R_PSERtex,1131.0,b1377,3.0,not found,0
R_PSERtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_PSERtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PSERtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_PSP_L,323.0,b4388,1.0,3.1.3.3,0.11970422023535801
R_PSP_Lpp,952.0,b4055,4.0,3.1.3.3,0.11970422023535801
R_PSSA120,451.0,b2585,1.0,2.7.8.8,0.11970422023535801
R_PSSA140,451.0,b2585,1.0,not found,0
R_PSSA141,451.0,b2585,1.0,not found,0
R_PSSA160,451.0,b2585,1.0,2.7.8.8,0.11970422023535801
R_PSSA161,451.0,b2585,1.0,2.7.8.8,0.11970422023535801
R_PSSA180,451.0,b2585,1.0,2.7.8.8,0.11970422023535801
R_PSSA181,451.0,b2585,1.0,2.7.8.8,0.11970422023535801
R_PTA2,4284.0,b2297,6.0,2.3.1.8,223.159136044214
R_PTAr,4284.0,b2297,6.0,2.3.1.8,223.159136044214
R_PTAr_duplicate_2,338.0,b2458,1.0,not found,0
R_PTHRpp,952.0,b4055,4.0,3.1.3.-,223.159136044214
R_PTPATi,960.0,b3634,6.0,2.7.7.3,0.0009170000000000003
R_PTRCORNt7pp,439.0,b0692,1.0,not found,0
R_PTRCTA,460.0,b3073,1.0,2.6.1.8,2.367485649033023
R_PTRCabcpp,264.0,b1124,1.0,3.6.3.3,2.367485649033023
R_PTRCabcpp_duplicate_2,317.0,b0856,1.0,not found,0
R_PTRCabcpp_duplicate_3,313.0,b1442,1.0,not found,0
R_PTRCt2pp,461.0,b1296,1.0,not found,0
R_PTRCt2pp_duplicate_2,439.0,b0692,1.0,not found,0
R_PTRCtex,1131.0,b1377,3.0,not found,0
R_PTRCtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_PTRCtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PTRCtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_PUNP1,1434.0,b4384,6.0,2.4.2.1,20.647853234836653
R_PUNP2,1434.0,b4384,6.0,2.4.2.1,20.647853234836653
R_PUNP3,1662.0,b2407,6.0,2.4.2.1,20.647853234836653
R_PUNP3_duplicate_2,1434.0,b4384,6.0,not found,0
R_PUNP4,1662.0,b2407,6.0,2.4.2.4,6.62186447994602
R_PUNP4_duplicate_2,1434.0,b4384,6.0,not found,0
R_PUNP5,1662.0,b2407,6.0,2.4.2.1,20.647853234836653
R_PUNP5_duplicate_2,1434.0,b4384,6.0,not found,0
R_PUNP6,1662.0,b2407,6.0,2.4.2.4,6.62186447994602
R_PUNP6_duplicate_2,1434.0,b4384,6.0,not found,0
R_PUNP7,1662.0,b2407,6.0,2.4.2.1,20.647853234836653
R_PYAM5PO,438.0,b1638,2.0,1.4.3.5,0.08870068517468402
R_PYDAMK,568.0,b2418,2.0,2.7.1.3,0
R_PYDAMtex,1131.0,b1377,3.0,not found,0
R_PYDAMtex_duplicate_2,1101.0,b2215,3.0,not found,0
R_PYDAMtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PYDAMtex_duplicate_4,1053.0,b0241,3.0,not found,0
R_PYDXK,576.0,b1636,2.0,2.7.1.3,0
R_PYDXK_duplicate_2,568.0,b2418,2.0,not found,0
R_PYDXNK,568.0,b2418,2.0,2.7.1.3,0
R_PYDXNtex,1131.0,b1377,3.0,not found,0
R_PYDXNtex_duplicate_2,1101.0,b2215,3.0,not found,0
R_PYDXNtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PYDXNtex_duplicate_4,1053.0,b0241,3.0,not found,0
R_PYDXPP,267.0,b3826,1.0,3.1.3.7,2.7865542465237088
R_PYDXPP_duplicate_2,273.0,b0446,1.0,not found,0
R_PYDXPP_duplicate_3,273.0,b0766,1.0,not found,0
R_PYDXtex,1131.0,b1377,3.0,not found,0
R_PYDXtex_duplicate_2,1101.0,b2215,3.0,not found,0
R_PYDXtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PYDXtex_duplicate_4,1053.0,b0241,3.0,not found,0
R_PYK,1928.0,b1854,4.0,2.7.1.4,494.00000000000017
R_PYK_duplicate_2,1888.0,b1676,4.0,not found,0
R_PYNP2r,1518.0,b3831,6.0,2.4.2.3,47.74402439702239
R_PYROX,382.0,b1012,1.0,not found,0
R_PYRtex,1131.0,b1377,3.0,not found,0
R_PYRtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_PYRtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_PYRtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_QMO2,208.0,b3029,2.0,not found,0
R_QMO3,208.0,b3029,2.0,not found,0
R_QUIN2tex,1053.0,b0241,3.0,not found,0
R_QUIN2tex_duplicate_2,1101.0,b2215,3.0,not found,0
R_QUIN2tex_duplicate_3,1131.0,b1377,3.0,not found,0
R_QUIN2tex_duplicate_4,1086.0,b0929,3.0,not found,0
R_QUINDH,311.79331848529,average_protein_Cytoplasm,1.0,1.1.1.2,55.76482656011386
R_QULNS,696.0,b0750,2.0,2.5.1.7,4.0024992192379
R_R15BPK,185.0,b4094,1.0,2.7.4.2,0
R_R5PP,544.0,b0822,2.0,not found,0
R_R5PPpp,952.0,b4055,4.0,not found,0
R_R5Ptex,1131.0,b1377,3.0,not found,0
R_R5Ptex_duplicate_2,1053.0,b0241,3.0,not found,0
R_R5Ptex_duplicate_3,1086.0,b0929,3.0,not found,0
R_R5Ptex_duplicate_4,1101.0,b2215,3.0,not found,0
R_RBFK,313.0,b0025,1.0,2.7.1.2,25.646061171419976
R_RBFSa,639.0,b1662,3.0,2.5.1.9,0.026999999999999996
R_RBFSb,9360.0,b0415,60.0,2.5.1.9,0.026999999999999996
R_RBK,620.0,b3752,2.0,2.7.1.1,0
R_RBK_L1,566.0,b0063,1.0,2.7.1.1,0
R_RBP4E,232.0,b3583,1.0,5.1.3.4,1.1707000199157909
R_RBP4E_duplicate_2,229.0,b4198,1.0,not found,0
R_RBP4E_duplicate_3,928.0,b0061,4.0,not found,0
R_REPHACCOAI,262.0,b1394,1.0,not found,0
R_RFAMPtex,311.79331848529,average_protein_Cytoplasm,1.0,not found,0
R_RFAMPtpp,3147.0,b0462,3.0,not found,0
R_RFAMPtpp_duplicate_2,1037.0,b2470,1.0,not found,0
R_RHAT1,311.0,b3629,1.0,not found,0
R_RHCCE,344.0,b2687,2.0,4.4.1.2,0
R_RIBabcpp,642.0,b3750,2.0,3.6.3.1,0
R_RIBabcpp_duplicate_2,500.0,b4485,1.0,not found,0
R_RIBabcpp_duplicate_3,311.0,b4088,1.0,not found,0
R_RIBtex,1131.0,b1377,3.0,not found,0
R_RIBtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_RIBtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_RIBtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_RMI,1680.0,b3903,4.0,5.3.1.1,1955.6453131680673
R_RMK,490.0,b3904,1.0,2.7.1.5,1955.6453131680673
R_RMNtex,1086.0,b0929,3.0,not found,0
R_RMNtex_duplicate_2,1101.0,b2215,3.0,not found,0
R_RMNtex_duplicate_3,1053.0,b0241,3.0,not found,0
R_RMNtex_duplicate_4,1131.0,b1377,3.0,not found,0
R_RMNtpp,344.0,b3907,1.0,not found,0
R_RMPA,1100.0,b3902,4.0,4.1.2.1,0
R_RNDR1,756.0,b2235,2.0,1.17.4.,0
R_RNDR1_duplicate_2,756.0,b2235,2.0,not found,0
R_RNDR1b,230.0,b1654,2.0,not found,0
R_RNDR1b_duplicate_2,215.0,b1064,1.0,not found,0
R_RNDR1b_duplicate_3,83.0,b3610,1.0,not found,0
R_RNDR1b_duplicate_4,85.0,b0849,1.0,not found,0
R_RNDR2,756.0,b2235,2.0,1.17.4.,0
R_RNDR2_duplicate_2,756.0,b2235,2.0,not found,0
R_RNDR2b,215.0,b1064,1.0,not found,0
R_RNDR2b_duplicate_2,85.0,b0849,1.0,not found,0
R_RNDR2b_duplicate_3,83.0,b3610,1.0,not found,0
R_RNDR2b_duplicate_4,230.0,b1654,2.0,not found,0
R_RNDR3,756.0,b2235,2.0,1.17.4.,0
R_RNDR3_duplicate_2,756.0,b2235,2.0,not found,0
R_RNDR3b,230.0,b1654,2.0,not found,0
R_RNDR3b_duplicate_2,85.0,b0849,1.0,not found,0
R_RNDR3b_duplicate_3,83.0,b3610,1.0,not found,0
R_RNDR3b_duplicate_4,215.0,b1064,1.0,not found,0
R_RNDR4,756.0,b2235,2.0,1.17.4.,0
R_RNDR4_duplicate_2,756.0,b2235,2.0,not found,0
R_RNDR4b,83.0,b3610,1.0,not found,0
R_RNDR4b_duplicate_2,85.0,b0849,1.0,not found,0
R_RNDR4b_duplicate_3,215.0,b1064,1.0,not found,0
R_RNDR4b_duplicate_4,230.0,b1654,2.0,not found,0
R_RNTR1c2,177.0,b0684,1.0,not found,0
R_RNTR1c2_duplicate_2,1424.0,b4238,2.0,not found,0
R_RNTR1c2_duplicate_3,1424.0,b4238,2.0,not found,0
R_RNTR1c2_duplicate_4,174.0,b2895,1.0,not found,0
R_RNTR2c2,177.0,b0684,1.0,not found,0
R_RNTR2c2_duplicate_2,1424.0,b4238,2.0,not found,0
R_RNTR2c2_duplicate_3,1424.0,b4238,2.0,not found,0
R_RNTR2c2_duplicate_4,174.0,b2895,1.0,not found,0
R_RNTR3c2,177.0,b0684,1.0,not found,0
R_RNTR3c2_duplicate_2,1424.0,b4238,2.0,not found,0
R_RNTR3c2_duplicate_3,1424.0,b4238,2.0,not found,0
R_RNTR3c2_duplicate_4,174.0,b2895,1.0,not found,0
R_RNTR4c2,177.0,b0684,1.0,not found,0
R_RNTR4c2_duplicate_2,1424.0,b4238,2.0,not found,0
R_RNTR4c2_duplicate_3,1424.0,b4238,2.0,not found,0
R_RNTR4c2_duplicate_4,174.0,b2895,1.0,not found,0
R_RPE,211.0,b4301,1.0,5.1.3.1,0.760811522746998
R_RPE_duplicate_2,226.0,b3386,1.0,not found,0
R_RPI,438.0,b2914,2.0,5.3.1.6,2100.0
R_RPI_duplicate_2,298.0,b4090,2.0,not found,0
R_RZ5PP,203.0,b0638,1.0,3.1.3.7,2.7865542465237088
R_S2FE2SR,276.0,b1679,2.0,not found,0
R_S2FE2SS,276.0,b1679,2.0,not found,0
R_S2FE2SS2,276.0,b1679,2.0,not found,0
R_S2FE2ST,496.0,b1682,2.0,not found,0
R_S4FE4SR,496.0,b1682,2.0,not found,0
R_S4FE4ST,496.0,b1682,2.0,not found,0
R_S7PI,772.0,b0222,4.0,5.3.1.2,0
R_SADH,894.0,b1745,2.0,3.5.3.2,0
R_SADT2,475.0,b2751,1.0,2.7.7.4,13.305441118483959
R_SARCOX,373.0,b1059,1.0,1.5.3.1,0
R_SBTPD,1036.0,b2705,4.0,1.1.1.1,8.950317515357224
R_SBTptspp,123.0,b2704,1.0,not found,0
R_SBTtex,1131.0,b1377,3.0,not found,0
R_SBTtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_SBTtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_SBTtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_SCYSDS,276.0,b1679,2.0,not found,0
R_SDPDS,754.0,b2472,2.0,3.5.1.1,36.800000000000004
R_SDPTA,814.0,b3359,2.0,2.6.1.1,106.8582662403116
R_SELCYSS,4640.0,b3591,10.0,2.9.1.1,0.004337499279538846
R_SELNPS,348.0,b1764,1.0,2.7.9.3,0.005799999999999999
R_SELR,209.0,b1589,1.0,not found,0
R_SELtex,1101.0,b2215,3.0,not found,0
R_SELtex_duplicate_2,1131.0,b1377,3.0,not found,0
R_SELtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_SELtex_duplicate_4,1053.0,b0241,3.0,not found,0
R_SELtpp,277.0,b2424,1.0,not found,0
R_SEPHCHCS,1116.0,b2264,2.0,2.2.1.9,0.18524527577111452
R_SERASr,1294.0,b0586,1.0,not found,0
R_SERAT,1638.0,b3607,6.0,2.3.1.3,0
R_SERD_D,443.0,b2366,1.0,4.3.1.1,169.37458486712436
R_SERD_L,456.0,b2797,1.0,4.3.1.1,169.37458486712436
R_SERD_L_duplicate_2,455.0,b4471,1.0,not found,0
R_SERD_L_duplicate_3,455.0,b1814,1.0,not found,0
R_SERD_L_duplicate_4,1888.0,b3708,4.0,not found,0
R_SERTRS,860.0,b0893,2.0,6.1.1.1,0.5354524877928579
R_SERTRS2,860.0,b0893,2.0,6.1.1.1,0.5354524877928579
R_SERt2rpp,429.0,b2796,1.0,not found,0
R_SERt2rpp_duplicate_2,443.0,b3116,1.0,not found,0
R_SERt4pp,414.0,b3089,1.0,not found,0
R_SERtex,1131.0,b1377,3.0,not found,0
R_SERtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_SERtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_SERtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_SFGTHi,1112.0,b2154,4.0,3.1.2.1,0
R_SFGTHi_duplicate_2,277.0,b0355,1.0,not found,0
R_SGDS,323.0,b1744,1.0,3.5.1.9,0
R_SGSAD,492.0,b1746,1.0,1.2.1.7,0
R_SHCHCS3,252.0,b2263,1.0,4.2.99.,0
R_SHCHD2,457.0,b3368,1.0,1.3.1.7,2.355015923513045
R_SHCHF,457.0,b3368,1.0,4.99.1.,2.355015923513045
R_SHK3Dr,311.79331848529,average_protein_Cytoplasm,1.0,1.1.1.2,55.76482656011386
R_SHK3Dr_duplicate_2,272.0,b3281,1.0,not found,0
R_SHKK,174.0,b3390,1.0,2.7.1.7,10.825182553974294
R_SHKK_duplicate_2,175.0,b0388,1.0,not found,0
R_SHSL1,1548.0,b3939,4.0,2.5.1.4,10.825182553974294
R_SKMt2pp,438.0,b1981,1.0,not found,0
R_SKMtex,1131.0,b1377,3.0,not found,0
R_SKMtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_SKMtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_SKMtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_SLNTtex,1101.0,b2215,3.0,not found,0
R_SLNTtex_duplicate_2,1131.0,b1377,3.0,not found,0
R_SLNTtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_SLNTtex_duplicate_4,1053.0,b0241,3.0,not found,0
R_SLNTtpp,277.0,b2424,1.0,not found,0
R_SO2tex,1131.0,b1377,3.0,not found,0
R_SO2tex_duplicate_2,1053.0,b0241,3.0,not found,0
R_SO2tex_duplicate_3,1086.0,b0929,3.0,not found,0
R_SO2tex_duplicate_4,1101.0,b2215,3.0,not found,0
R_SO2tpp,311.79331848529,average_protein_Cytoplasm,1.0,not found,0
R_SO3tex,1131.0,b1377,3.0,not found,0
R_SO3tex_duplicate_2,1053.0,b0241,3.0,not found,0
R_SO3tex_duplicate_3,1086.0,b0929,3.0,not found,0
R_SO3tex_duplicate_4,1101.0,b2215,3.0,not found,0
R_SO4t2pp,559.0,b1206,1.0,not found,0
R_SO4tex,1131.0,b1377,3.0,not found,0
R_SO4tex_duplicate_2,1053.0,b0241,3.0,not found,0
R_SO4tex_duplicate_3,1086.0,b0929,3.0,not found,0
R_SO4tex_duplicate_4,1101.0,b2215,3.0,not found,0
R_SOTA,407.0,b1748,1.0,2.6.1.8,10.825182553974294
R_SPMDAT1,744.0,b1584,4.0,2.3.1.5,30.243138325488616
R_SPMDAT2,744.0,b1584,4.0,2.6.1.2,5.8448952086414705
R_SPMDabcpp,264.0,b1124,1.0,3.6.3.3,5.8448952086414705
R_SPMDabcpp_duplicate_2,313.0,b1442,1.0,not found,0
R_SPMDt3pp,109.0,b1599,1.0,not found,0
R_SPMDtex,1131.0,b1377,3.0,not found,0
R_SPMDtex_duplicate_2,1053.0,b0241,3.0,not found,0
R_SPMDtex_duplicate_3,1086.0,b0929,3.0,not found,0
R_SPMDtex_duplicate_4,1101.0,b2215,3.0,not found,0
R_SPMS,576.0,b0121,2.0,2.5.1.1,0
R_SPODM,414.0,b3908,2.0,1.15.1.,0
R_SPODM_duplicate_2,388.0,b1656,2.0,not found,0
R_SPODMpp,175.0,b1646,1.0,1.15.1.,0
R_SSALx,924.0,b1525,2.0,1.2.1.2,0
R_SSALy,1928.0,b2661,4.0,1.2.1.7,0
R_SSALy_duplicate_2,924.0,b1525,2.0,not found,0
R_SUCASPtpp,446.0,b4123,1.0,not found,0
R_SUCASPtpp_duplicate_2,433.0,b4138,1.0,not found,0
R_SUCASPtpp_duplicate_3,461.0,b0621,1.0,not found,0
R_SUCBZL,451.0,b2260,1.0,6.2.1.2,0
R_SUCBZS,321.0,b2261,1.0,4.2.1.1,11829.050907938763
R_SUCCt2_2pp,428.0,b3528,1.0,not found,0
